region,date,dis,id,catg,target,cons_level_1_sum,cons_level_1_mean,cons_level_1_max,cons_level_1_std,cons_level_2_sum,cons_level_2_mean,cons_level_2_max,cons_level_2_std,cons_level_3_sum,cons_level_3_mean,cons_level_3_max,cons_level_3_std,cons_level_4_sum,cons_level_4_mean,cons_level_4_max,cons_level_4_std,num_invoices
304,4/10/2000,62,108246,11,0,1909,477.25,1320,626.6978937255175,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4
308,1/8/2009,62,108247,11,0,10880,494.54545454545456,1057,266.8589296083013,156,7.090909090909091,93,23.41328294327428,0,0.0,0,0.0,0,0.0,0,0.0,22
101,2/7/2013,60,108248,11,0,12245,470.96153846153845,909,320.1340320264911,4266,164.07692307692307,400,185.0096047402779,8000,307.6923076923077,800,380.4450834725842,35477,1364.5,6334,1933.8510232176625,26
107,18/2/2014,69,108249,11,0,2057,93.5,920,224.4289578972757,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22
104,16/9/2013,69,10825,11,1,2411,301.375,904,299.2896053275871,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8
305,5/5/2016,62,108250,11,0,2088,261.0,587,218.31301250399943,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8
311,11/1/2008,63,108251,11,0,13503,281.3125,1223,277.66987564448823,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,48
101,24/3/2010,60,108253,11,0,1306,145.11111111111111,338,132.22371614468832,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9
312,1/10/2014,63,108255,11,0,5890,392.6666666666667,800,210.36996888701535,383,25.533333333333335,200,67.4588410669442,155,10.333333333333334,155,40.02082791080998,0,0.0,0,0.0,15
310,24/1/2006,62,108256,11,0,14636,395.5675675675675,1200,263.54533033453873,66,1.7837837837837838,38,7.656279685239994,0,0.0,0,0.0,0,0.0,0,0.0,37
310,19/5/2010,62,108257,11,0,11773,470.92,1294,260.60745064816035,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25
311,31/12/1996,63,108258,11,0,13357,342.4871794871795,1807,407.3476384067049,352,9.025641025641026,200,35.91765962036765,400,10.256410256410255,400,64.05126152203485,126,3.230769230769231,126,20.17614737944098,39
107,7/3/2017,69,108260,11,0,1964,196.4,648,229.74971889718023,200,20.0,200,63.24555320336759,235,23.5,235,74.31352501395692,0,0.0,0,0.0,10
310,5/2/2015,62,108263,11,0,7417,529.7857142857143,800,261.5998643176044,953,68.07142857142857,400,146.0624019887571,278,19.857142857142858,199,55.69264161153006,0,0.0,0,0.0,14
103,21/5/2004,69,108264,11,0,30488,609.76,3409,658.3209799581517,6199,123.98,800,215.5735103563212,5021,100.42,1600,297.6795352628153,2313,46.26,1253,197.23991503149827,50
304,28/7/1989,62,108265,11,0,16866,443.8421052631579,1344,313.45981477141396,8212,216.1052631578947,776,207.9264149299087,0,0.0,0,0.0,0,0.0,0,0.0,38
105,29/9/2000,69,108267,11,0,10005,500.25,1025,211.06867802235664,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20
311,23/10/2010,63,108268,11,0,8150,181.11111111111111,678,166.97430698140116,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,45
101,31/12/2011,60,108269,11,0,8915,212.26190476190476,904,215.84547990700057,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,42
310,23/4/2011,62,10827,11,0,9596,799.6666666666666,1908,563.7272605102793,177,14.75,177,51.09549882328188,0,0.0,0,0.0,0,0.0,0,0.0,12
107,10/4/1995,69,108270,11,0,17137,489.62857142857143,1200,289.4324147172801,60,1.7142857142857142,60,10.141851056742198,0,0.0,0,0.0,0,0.0,0,0.0,35
301,13/4/2012,62,108271,11,0,4146,691.0,946,343.5200139729853,1033,172.16666666666666,400,182.19705449503476,800,133.33333333333334,800,326.59863237109045,1729,288.1666666666667,1729,705.8612942120192,6
311,18/7/2017,63,108273,11,0,1512,189.0,568,176.4701512599632,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8
310,21/5/2002,62,108276,11,0,19425,719.4444444444445,3403,653.4655151476468,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27
301,30/4/2010,62,108277,11,0,16602,614.8888888888889,1129,251.1129585439946,1448,53.629629629629626,400,129.47145457535245,803,29.74074074074074,417,105.35419840949446,0,0.0,0,0.0,27
103,21/12/2015,69,108279,11,0,7342,367.1,1200,273.3455303226457,93,4.65,93,20.795432190748045,0,0.0,0,0.0,0,0.0,0,0.0,20
303,10/4/2015,62,108280,11,0,2894,152.31578947368422,660,182.30043963852,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19
371,21/7/2008,62,108282,11,0,2721,151.16666666666666,605,208.22929951491116,1556,86.44444444444444,1348,318.6239203424298,0,0.0,0,0.0,0,0.0,0,0.0,18
301,28/6/2013,62,108284,11,0,11087,316.77142857142854,800,307.02386242903066,1126,32.17142857142857,283,82.2716038905447,0,0.0,0,0.0,0,0.0,0,0.0,35
310,23/12/2008,62,108285,11,1,23706,483.7959183673469,1600,387.4904288921124,2233,45.57142857142857,400,106.10274108931716,33,0.673469387755102,33,4.714285714285715,0,0.0,0,0.0,49
309,26/12/2002,62,108286,11,0,7476,415.3333333333333,1859,370.00953882775696,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18
301,21/6/2002,62,108287,11,0,5504,611.5555555555555,1200,386.9260624173277,83,9.22222222222222,83,27.666666666666668,0,0.0,0,0.0,0,0.0,0,0.0,9
306,31/8/2007,63,108288,11,0,13293,415.40625,775,110.39514346932523,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32
307,7/2/2018,62,108289,11,0,231,57.75,199,95.25885785584455,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4
307,28/5/2002,62,108290,11,0,6658,147.95555555555555,543,120.03937906059213,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,45
101,9/5/2008,60,108291,11,0,5703,438.6923076923077,1200,428.1544473309027,542,41.69230769230769,342,105.81696824815371,189,14.538461538461538,189,52.41916854328415,0,0.0,0,0.0,13
101,7/12/2000,60,108292,11,0,22393,678.5757575757576,1600,398.80054776033023,709,21.484848484848484,296,70.26962413274727,0,0.0,0,0.0,0,0.0,0,0.0,33
301,18/8/1977,62,108295,11,0,31083,888.0857142857143,1951,401.34944224443115,1641,46.885714285714286,380,105.3480984581093,0,0.0,0,0.0,0,0.0,0,0.0,35
303,20/11/2000,62,108298,11,0,26026,743.6,1333,302.9258499835154,221,6.314285714285714,134,26.640053246470615,0,0.0,0,0.0,0,0.0,0,0.0,35
103,24/9/1986,69,1083,11,0,7342,152.95833333333334,723,194.3441735720895,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,48
101,22/7/2005,60,10830,11,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4
103,14/8/2006,69,108301,11,0,1778,222.25,497,187.0353289774803,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8
301,1/4/1986,62,108302,11,0,4775,318.3333333333333,450,113.09709271662284,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15
101,31/10/1995,63,108304,11,0,1266,211.0,631,268.1208682665339,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6
104,23/4/1981,69,108306,11,0,13619,368.0810810810811,2173,372.29486360338814,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37
101,15/2/2007,60,108307,11,0,8737,416.04761904761904,1476,391.3771168822312,115,5.476190476190476,115,25.095057377139124,0,0.0,0,0.0,0,0.0,0,0.0,21
371,23/12/1994,62,108308,11,0,14293,376.1315789473685,935,227.52703089221887,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38
312,14/6/2001,63,108309,11,0,10948,391.0,890,183.49487832190405,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28
310,27/1/2010,62,108310,11,0,20490,788.0769230769231,1666,242.85928816117752,1946,74.84615384615384,400,136.32657622274309,87,3.3461538461538463,55,12.260317476125348,0,0.0,0,0.0,26
301,10/9/2014,62,108311,11,0,8815,367.2916666666667,800,369.82845367133064,3600,150.0,400,197.8141420187361,5523,230.125,800,347.74832384805313,3622,150.91666666666666,1836,410.332412082932,24
103,13/7/2011,69,108312,11,0,12438,259.125,1299,233.80939909760465,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,48
311,7/5/2002,63,108315,11,0,18370,556.6666666666666,1710,350.6539129493163,149,4.515151515151516,102,19.316639867160536,0,0.0,0,0.0,0,0.0,0,0.0,33
312,22/8/2001,63,108316,11,0,14676,357.9512195121951,709,113.3243026052912,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,41
101,24/8/2007,60,108317,11,0,15243,476.34375,2304,696.3720089136174,49,1.53125,49,8.662058069535208,0,0.0,0,0.0,0,0.0,0,0.0,32
104,24/9/2007,69,108318,11,0,16871,624.8518518518518,1546,316.1104606966105,3288,121.77777777777776,400,165.4109877601693,609,22.555555555555557,226,61.10856249541802,0,0.0,0,0.0,27
306,15/5/2003,63,108319,11,0,2827,201.92857142857144,422,109.49707708477834,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14
311,7/6/2002,63,108320,11,0,148,3.7,100,17.1616746538057,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,40
101,10/12/2009,60,108321,11,0,3089,308.9,1800,589.5145743180005,1330,133.0,1330,420.58292880239446,0,0.0,0,0.0,0,0.0,0,0.0,10
310,25/12/2000,62,108322,11,0,19424,539.5555555555555,3245,646.3502564154004,197,5.472222222222222,110,20.9890939178437,0,0.0,0,0.0,0,0.0,0,0.0,36
311,31/12/2005,63,108323,11,0,200,5.0,67,14.560219778561036,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,40
105,18/3/2005,69,108324,11,0,522,174.0,490,274.1313553754842,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3
107,2/12/2010,69,108326,11,0,6991,388.3888888888889,2400,707.9859701907433,2947,163.72222222222223,1200,350.2617182077283,1199,66.61111111111111,763,201.81504021632364,0,0.0,0,0.0,18
311,28/12/1986,63,108328,11,0,1028,342.6666666666667,366,25.774664562964407,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3
311,11/11/2010,63,10833,11,0,2971,114.26923076923076,800,190.11629234598652,283,10.884615384615383,283,55.50086624410608,0,0.0,0,0.0,0,0.0,0,0.0,26
303,29/1/2010,62,108331,11,0,17223,478.4166666666667,1600,327.61365530584516,671,18.63888888888889,400,79.45066853185523,800,22.22222222222222,800,133.33333333333331,932,25.88888888888889,932,155.33333333333331,36
105,15/12/2011,69,108332,11,0,3330,185.0,1314,313.7535563426287,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18
101,17/5/2016,60,108333,11,0,1395,99.64285714285714,372,133.7061112134527,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14
309,28/9/2011,62,108334,11,0,5519,290.4736842105263,698,146.54023657573546,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19
101,22/6/2000,60,108335,11,0,42632,1093.128205128205,2400,299.4312309667657,17948,460.20512820512823,2362,386.3198960424801,3155,80.8974358974359,691,180.04353199797262,0,0.0,0,0.0,39
372,7/4/1995,63,108336,11,0,22676,539.9047619047619,800,132.8883282370925,1544,36.76190476190476,400,114.28949325924114,945,22.5,800,123.89949703632236,94,2.238095238095238,94,14.504514896436644,42
312,20/7/2000,63,108337,11,0,10996,343.625,1071,252.83026947201225,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32
101,16/8/2010,60,10834,11,0,16042,668.4166666666666,2190,415.6803659864953,493,20.541666666666668,387,80.99327893031654,0,0.0,0,0.0,0,0.0,0,0.0,24
101,17/10/1983,60,108340,11,1,1065,42.6,400,97.87066295201367,752,30.08,508,105.24967141674756,0,0.0,0,0.0,0,0.0,0,0.0,25
310,4/7/2006,62,108341,11,0,1448,85.17647058823529,595,174.55988775135228,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17
306,13/12/1991,63,108342,11,0,6332,395.75,605,104.64766281830346,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16
307,16/10/2000,62,108343,11,0,16666,450.4324324324325,1449,265.3629108870991,400,10.81081081081081,400,65.7595949221429,99,2.675675675675676,99,16.275499743230373,0,0.0,0,0.0,37
107,20/6/2016,69,108345,11,0,5297,662.125,1600,458.3403094707188,1181,147.625,400,203.82621274016745,1111,138.875,800,288.45174763604,657,82.125,657,232.2845776197809,8
103,9/10/2013,69,108346,11,0,5969,852.7142857142857,1600,366.58546719953966,2726,389.42857142857144,800,232.62764033454633,3361,480.1428571428572,800,358.39104740094,1138,162.57142857142858,621,260.89324581959903,7
107,11/3/2014,69,108348,11,0,4738,157.93333333333334,717,172.06493027309506,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30
301,27/11/2002,62,108349,11,0,13333,555.5416666666666,1457,405.8340825217023,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24
303,26/8/2011,62,108350,11,0,5808,264.0,1200,312.70265809703693,14,0.6363636363636364,14,2.984810028978546,0,0.0,0,0.0,0,0.0,0,0.0,22
301,13/3/1996,62,108351,11,0,5122,301.29411764705884,1200,243.00328308118657,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17
107,7/4/2007,69,108352,11,0,21416,509.9047619047619,1600,407.21444039299007,464,11.047619047619047,244,50.07552948026995,0,0.0,0,0.0,0,0.0,0,0.0,42
303,10/7/2017,62,108353,11,0,2162,216.2,505,136.0480307342472,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10
101,2/2/2015,60,108355,11,0,3669,333.54545454545456,1136,320.5409064803941,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11
101,26/8/1980,60,108357,11,0,6766,199.0,800,138.30532757765926,731,21.5,166,45.88473701470993,0,0.0,0,0.0,0,0.0,0,0.0,34
101,16/9/1997,60,10836,11,0,3484,99.54285714285714,354,70.11265844303423,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35
101,9/6/1998,60,108361,11,0,28737,821.0571428571428,2400,559.9930641827389,7154,204.4,1770,357.0742384500819,0,0.0,0,0.0,0,0.0,0,0.0,35
311,23/11/2016,63,108362,11,0,1452,181.5,232,25.303867575643736,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8
103,29/11/2011,69,108364,11,0,20814,473.04545454545456,1600,513.0506550332249,18116,411.72727272727275,3351,716.9671382835029,12885,292.84090909090907,1600,458.3582910111796,12228,277.90909090909093,1700,497.8961700942308,44
101,29/5/1995,63,108365,11,0,29738,646.4782608695652,2400,461.2457401973936,8280,180.0,1504,311.45400944601755,1017,22.10869565217391,550,92.93085320958195,0,0.0,0,0.0,46
303,18/2/2002,62,108369,11,0,10963,783.0714285714286,1200,299.32628563947617,1745,124.64285714285714,1033,291.5451164829467,0,0.0,0,0.0,0,0.0,0,0.0,14
312,8/4/2015,63,108370,11,0,7517,536.9285714285714,800,278.4670852765504,791,56.5,262,93.85975626515255,0,0.0,0,0.0,0,0.0,0,0.0,14
103,25/10/2010,69,108372,11,0,5824,132.36363636363637,800,217.22211233848853,141,3.2045454545454546,100,16.159926815190236,0,0.0,0,0.0,0,0.0,0,0.0,44
301,17/11/2017,62,108373,11,0,1579,394.75,800,328.6694134435593,69,17.25,69,34.5,0,0.0,0,0.0,0,0.0,0,0.0,4
305,22/10/1977,62,108374,11,0,1851,205.66666666666663,400,85.42247947700886,635,70.55555555555556,150,60.50642757408322,0,0.0,0,0.0,0,0.0,0,0.0,9
306,13/2/2015,63,108375,11,0,4406,338.9230769230769,800,299.45964155972155,31,2.3846153846153846,31,8.597853041491051,0,0.0,0,0.0,0,0.0,0,0.0,13
311,20/2/2012,63,108377,11,0,7278,428.11764705882354,975,373.837679072238,1688,99.29411764705884,400,143.00951222990483,233,13.705882352941176,233,56.510800633465585,0,0.0,0,0.0,17
103,18/5/2012,69,108379,11,0,9142,228.55,851,189.45792442704823,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,40
312,21/10/2003,63,10838,11,0,18812,458.8292682926829,1062,212.62559846347577,1407,34.31707317073171,400,107.00991520050611,144,3.5121951219512195,144,22.489021711959275,0,0.0,0,0.0,41
101,12/12/2007,60,108382,11,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15
103,14/8/2010,69,108384,11,0,17800,395.55555555555554,1200,273.8243925945933,64285,1428.5555555555557,7603,1789.3826202397747,10600,235.55555555555551,1200,317.05717548299157,200901,4464.466666666666,28470,6909.803189540337,45
101,27/1/1992,60,108386,11,0,15938,370.6511627906977,1819,397.1542751531516,129,3.0,129,19.672315572906005,0,0.0,0,0.0,0,0.0,0,0.0,43
101,26/10/2010,60,108387,11,1,6400,711.1111111111111,1200,437.1625682868,4440,493.3333333333333,1840,542.5863986500215,4738,526.4444444444445,800,395.3400786383513,14563,1618.111111111111,9779,3164.291644446054,9
101,16/10/2017,60,108389,11,0,1986,662.0,1285,618.5491088022034,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3
104,22/10/2013,69,10839,11,1,5942,270.09090909090907,1400,449.2860907506389,566,25.727272727272727,566,120.6716054572755,0,0.0,0,0.0,0,0.0,0,0.0,22
104,26/8/2014,69,108390,11,0,5574,464.5,3032,881.324674463493,867,72.25,400,154.28670183666628,882,73.5,668,197.06782404219945,0,0.0,0,0.0,12
101,16/10/2009,60,108391,11,0,19591,408.1458333333333,1200,352.58805989748083,1168,24.333333333333332,400,89.17358957681463,963,20.0625,678,105.34530985530698,0,0.0,0,0.0,48
103,27/9/2010,69,108393,11,1,17959,417.6511627906977,916,270.2029117358295,1808,42.04651162790697,400,120.24220665536312,1189,27.651162790697676,624,110.36042331529003,0,0.0,0,0.0,43
101,27/9/2006,60,108394,11,0,943,235.75,555,280.62831289803955,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4
303,31/12/2003,62,108395,11,0,28364,787.8888888888889,1805,406.7594429689918,6938,192.72222222222223,1157,282.1545281893909,2545,70.69444444444444,800,199.93053357095872,246,6.833333333333333,156,29.64311531729224,36
306,27/2/1986,63,108396,11,0,2591,863.6666666666666,916,45.78573285788197,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3
101,16/5/2013,60,108397,11,0,2549,159.3125,588,154.38597464364005,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16
305,16/10/1997,62,108398,11,0,42422,1034.6829268292684,1600,265.85545311544683,31353,764.7073170731708,2217,519.3627462526764,11800,287.8048780487805,800,382.73869803772095,26997,658.4634146341464,4174,1237.0494553080928,41
101,20/2/2007,60,108399,11,0,34800,1023.529411764706,1200,224.36283321200108,68025,2000.735294117647,9982,2041.3808652229488,10783,317.1470588235294,800,391.0704913867979,14481,425.9117647058824,2675,738.8358315065693,34
311,22/5/2000,63,1084,12,0,2093,58.138888888888886,162,43.53727649318965,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36
101,28/12/2011,60,10840,11,0,1615,80.75,1127,250.69689708994463,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20
104,9/12/1983,69,108400,11,0,38802,1108.6285714285714,2400,464.2515853002352,40361,1153.1714285714286,6987,1481.3441726969438,12252,350.0571428571429,1600,483.0845707751474,33154,947.2571428571428,4558,1522.8041924040535,35
310,12/5/2012,62,108402,51,0,11000,220.0,600,83.29931278350429,5372,107.44,300,32.70658674222259,8812,176.24,600,84.91065171997094,51869,1037.38,4469,1238.8800223572573,50
311,30/9/2009,63,108403,11,0,10713,382.6071428571428,1076,225.7750993857505,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28
371,5/12/2011,62,108404,11,0,3628,453.5,961,346.33303542771,42,5.25,42,14.849242404917495,0,0.0,0,0.0,0,0.0,0,0.0,8
310,26/9/2000,62,108406,11,0,385,96.25,358,174.96356763623675,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4
101,4/10/1999,60,108407,11,0,41959,1075.871794871795,2400,346.16608270469646,40330,1034.1025641025642,2865,845.6713868086921,6684,171.3846153846154,801,294.3066441820785,1454,37.282051282051285,765,145.1759275242408,39
101,4/2/2016,60,108410,11,0,2763,921.0,2296,1206.7265638909255,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3
305,24/5/1985,62,108412,11,0,16617,488.7352941176471,1796,344.9014183988626,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34
101,24/12/2003,60,108413,11,0,13278,474.2142857142857,1494,299.9328760885178,200,7.142857142857143,200,37.79644730092272,282,10.071428571428571,282,53.292990694301025,0,0.0,0,0.0,28
311,20/11/2006,63,108414,11,0,7272,330.54545454545456,960,223.7674658834005,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22
302,14/6/2006,62,108416,11,0,7847,871.8888888888889,1200,405.7556051505772,787,87.44444444444444,502,181.8001038992491,0,0.0,0,0.0,0,0.0,0,0.0,9
306,16/7/2015,63,108418,11,0,8051,383.3809523809524,1600,482.22769271273467,1331,63.38095238095238,490,154.5025812698533,417,19.857142857142858,364,79.69459562246722,0,0.0,0,0.0,21
311,28/11/1988,63,108420,12,0,1055,351.6666666666667,560,199.22934857428345,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3
101,8/5/1980,60,108421,11,0,4769,794.8333333333334,1809,883.9822207865194,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6
104,16/11/2016,69,108422,11,0,4346,620.8571428571429,787,230.81986379817815,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7
302,29/3/1985,62,108423,11,0,2544,363.42857142857144,952,419.88961134360744,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7
301,20/7/2001,62,108425,11,0,10474,249.3809523809524,386,81.39274024705462,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,42
107,25/12/2015,69,108427,11,0,3942,207.47368421052633,800,277.58389491007995,78,4.105263157894737,78,17.89442724190382,0,0.0,0,0.0,0,0.0,0,0.0,19
311,9/8/2011,63,108428,11,0,13271,282.36170212765956,1076,273.8272563633404,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,47
303,1/10/2016,62,108429,11,0,2746,392.2857142857143,462,49.83878772507175,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7
312,29/3/2014,63,10843,11,0,6696,446.4,728,178.36871923069918,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15
104,30/11/2011,69,108430,11,0,32280,750.6976744186046,1640,412.2951170774297,18615,432.90697674418607,5565,1017.3009063191604,11244,261.48837209302326,800,367.65961043781624,18150,422.09302325581393,3378,866.0599565177341,43
104,29/3/1983,69,108432,11,0,33037,917.6944444444443,3781,821.9536941925776,354,9.833333333333334,205,41.66018997281973,0,0.0,0,0.0,0,0.0,0,0.0,36
313,26/9/2017,63,108436,11,0,21,5.25,14,6.3966136874651625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4
302,11/3/2008,62,108437,11,0,14038,401.0857142857143,800,142.58214792730195,98,2.8,98,16.565023392678928,0,0.0,0,0.0,0,0.0,0,0.0,35
101,10/1/2014,60,108438,11,0,4247,353.9166666666667,800,325.0604023124243,1200,100.0,400,180.90680674665816,965,80.41666666666667,800,230.5832361380133,723,60.25,723,208.7121223120497,12
104,24/4/2017,69,108439,11,0,403,67.16666666666667,229,87.62058357866984,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6
313,14/10/1988,63,10844,11,1,7258,177.02439024390245,761,172.66390586988322,158,3.8536585365853657,158,24.675454378399763,0,0.0,0,0.0,0,0.0,0,0.0,41
311,28/5/2002,63,108440,11,0,16575,436.1842105263158,977,162.15772356419552,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38
101,12/12/1990,60,108441,11,0,16211,385.9761904761905,1056,200.932762458082,212,5.0476190476190474,212,32.71231019196348,0,0.0,0,0.0,0,0.0,0,0.0,42
104,19/3/1985,69,108442,11,0,26944,709.0526315789474,1365,326.2305557936414,3280,86.3157894736842,400,150.8855132951234,570,15.0,530,86.0468131545501,0,0.0,0,0.0,38
101,21/1/1985,60,108443,11,0,15602,600.0769230769231,1189,330.1885428753606,709,27.26923076923077,400,86.95265732215788,249,9.576923076923077,249,48.832917649407825,0,0.0,0,0.0,26
101,23/3/2004,60,108444,11,0,20206,546.1081081081081,2746,527.2582007045602,523,14.135135135135137,277,57.35181977262126,0,0.0,0,0.0,0,0.0,0,0.0,37
101,7/9/2001,60,108445,11,0,6183,2061.0,3511,1255.8148748919962,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3
301,30/12/2004,62,108447,11,0,8688,217.2,609,155.67046061373466,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,40
301,17/10/2006,62,108448,11,0,18942,789.25,2245,484.4206984052997,454,18.916666666666668,416,84.93266727834758,0,0.0,0,0.0,0,0.0,0,0.0,24
305,26/2/2007,62,108449,11,0,690,115.0,148,26.1686835740738,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6
301,28/2/2008,62,108451,11,0,9266,298.9032258064516,1373,254.8621006006594,39349,1269.3225806451612,38596,6928.067548684828,79,2.5483870967741935,79,14.18881886011522,0,0.0,0,0.0,31
301,17/11/1995,62,108452,11,0,14494,579.76,3000,622.247691839833,2188,87.52,1751,350.5172511208733,0,0.0,0,0.0,0,0.0,0,0.0,25
311,9/1/2018,63,108453,11,0,47,11.75,33,14.637281168304447,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4
101,19/4/1994,60,108454,12,0,21103,680.741935483871,3200,643.9228197924518,5086,164.06451612903226,800,248.2712139957525,2126,68.58064516129032,800,187.0767710849476,16,0.5161290322580645,16,2.873684832428398,31
101,18/8/1977,60,108455,11,0,7832,211.67567567567568,626,117.26253878798208,727,19.64864864864865,137,36.00633911488998,0,0.0,0,0.0,0,0.0,0,0.0,37
101,29/3/2012,60,108459,11,0,8327,213.51282051282053,528,177.90297056702624,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39
311,31/10/2011,63,10846,11,0,4987,237.47619047619048,1158,257.81594579226845,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21
104,18/6/2015,69,108460,11,0,3079,769.75,1200,401.514113492083,426,106.5,420,209.0191378797645,0,0.0,0,0.0,0,0.0,0,0.0,4
101,6/11/1990,60,108461,11,0,2248,374.6666666666667,540,124.54985614871929,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6
107,22/4/2017,69,108463,11,0,3339,834.75,1876,748.3842039131148,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4
301,27/11/2001,62,108465,11,0,8356,522.25,886,144.5680923763378,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16
301,12/4/2010,62,108466,11,0,13488,613.0909090909091,1600,311.71139110079264,736,33.45454545454545,579,124.18639112342278,0,0.0,0,0.0,0,0.0,0,0.0,22
