id,cons_level_1_sum,cons_level_1_mean,cons_level_1_max,cons_level_1_std,cons_level_2_sum,cons_level_2_mean,cons_level_2_max,cons_level_2_std,cons_level_3_sum,cons_level_3_mean,cons_level_3_max,cons_level_3_std,cons_level_4_sum,cons_level_4_mean,cons_level_4_max,cons_level_4_std,num_invoices
101426,1513,252.16666666666666,641,275.0515709220121,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6
101429,3490,698.0,800,89.0730037665734,400,80.0,400,178.88543819998316,296,59.2,296,132.37522426798756,0,0.0,0,0.0,5
101430,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6
101431,1921,320.1666666666667,675,229.2513176988666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6
101432,13146,410.8125,1381,309.3585911256156,1507,47.09375,400,121.87893500678078,108,3.375,93,16.56804152578089,0,0.0,0,0.0,32
101434,1284,55.82608695652174,846,184.5709157069477,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23
101435,435,72.5,312,126.84754629081321,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6
101441,2345,293.125,635,234.24738906915118,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8
101443,5169,191.44444444444446,800,312.5921812759746,482,17.85185185185185,253,55.33026971232605,0,0.0,0,0.0,0,0.0,0,0.0,27
101447,92,18.4,66,27.969626382917593,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5
101448,1422,177.75,435,193.81194862177983,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8
101449,16817,885.1052631578947,2400,471.13773578633175,15000,789.4736842105264,5340,1221.2512421656847,12797,673.5263157894736,2400,562.8860520587974,46648,2455.157894736842,16956,3854.7664904513254,19
101451,19383,472.7560975609756,2458,469.03388899352484,1394,34.0,696,120.40909434091762,0,0.0,0,0.0,0,0.0,0,0.0,41
101452,9907,283.0571428571429,1203,279.3562918839059,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35
101455,7357,735.7,800,188.71027175717452,1687,168.7,395,164.08605465832045,72,7.2,72,22.768399153212332,0,0.0,0,0.0,10
101456,21460,564.7368421052631,1423,291.6679604387752,162,4.2631578947368425,84,17.79718199759379,0,0.0,0,0.0,0,0.0,0,0.0,38
101458,52,8.666666666666666,28,10.614455552060438,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6
101459,8168,199.21951219512195,974,182.99774755377757,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,41
101460,4008,334.0,778,233.28640220669843,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12
101462,622,207.33333333333334,515,266.5526839732313,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3
101464,20597,411.94,1600,370.1281305996945,16357,327.14,1113,269.7347911394087,3339,66.78,1247,220.73266590135313,350,7.0,350,49.49747468305832,50
101467,10315,224.2391304347826,1200,319.02394091858855,3836,83.3913043478261,1630,303.25958651227205,86,1.8695652173913044,86,12.680008229321153,0,0.0,0,0.0,46
101469,18184,491.4594594594595,4800,816.2018607412491,320,8.64864864864865,186,37.18737555812323,0,0.0,0,0.0,0,0.0,0,0.0,37
101470,1217,243.4,374,105.8503660834482,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5
101471,10211,729.3571428571429,2400,640.3682362687722,1936,138.28571428571428,1657,440.7766621930725,0,0.0,0,0.0,0,0.0,0,0.0,14
101472,1232,42.48275862068966,500,106.94211407834986,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29
101474,7553,243.6451612903226,691,120.84192108897106,1797,57.96774193548387,230,72.37839634907999,0,0.0,0,0.0,0,0.0,0,0.0,31
101476,3016,377.0,1600,550.3933658238053,549,68.625,549,194.1008114357073,0,0.0,0,0.0,0,0.0,0,0.0,8
101477,13311,475.39285714285717,1517,371.23042053726573,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28
101478,27709,675.829268292683,2400,609.3654036142445,7342,179.0731707317073,1200,258.3976964142581,3941,96.1219512195122,923,190.4964822669898,513,12.512195121951219,513,80.11713984885492,41
101479,18418,484.6842105263158,1174,225.5064097205123,554,14.578947368421053,365,65.93798543469723,0,0.0,0,0.0,0,0.0,0,0.0,38
101482,23794,610.1025641025641,1200,182.21066391922275,326,8.35897435897436,326,52.201778140458416,0,0.0,0,0.0,0,0.0,0,0.0,39
101484,14519,392.4054054054054,1154,240.88349644352738,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37
101486,7564,315.1666666666667,800,271.5795450238517,136,5.666666666666667,119,24.387571080130257,0,0.0,0,0.0,0,0.0,0,0.0,24
101489,2336,233.6,600,158.32680688303475,1678,167.8,537,159.63346906098496,0,0.0,0,0.0,0,0.0,0,0.0,10
101490,46,7.666666666666667,33,12.816655830077778,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6
101491,5678,270.3809523809524,1147,335.6116023308009,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21
101492,7137,237.9,800,223.7566951415972,459,15.3,259,58.739136926725024,168,5.6,168,30.672463220289302,0,0.0,0,0.0,30
101493,10842,417.0,1721,539.3010291108297,992,38.15384615384615,431,113.68683030419744,388,14.923076923076923,388,76.0930604336154,0,0.0,0,0.0,26
101494,3861,321.75,641,194.69842647727603,31,2.5833333333333335,31,8.948929172439199,0,0.0,0,0.0,0,0.0,0,0.0,12
101495,28171,670.7380952380952,1600,435.1680953336118,2488,59.23809523809524,800,150.7057882462301,768,18.285714285714285,538,89.48369130994185,0,0.0,0,0.0,42
101496,1327,331.75,802,390.0703996289217,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4
101498,860,71.66666666666667,257,80.63648320854789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12
101499,22859,571.475,1531,253.35897179642876,270,6.75,270,42.69074841227312,0,0.0,0,0.0,0,0.0,0,0.0,40
101500,2306,104.81818181818181,580,170.81809772627287,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22
101501,1780,296.6666666666667,800,304.79348199504966,440,73.33333333333333,282,120.18430291292897,0,0.0,0,0.0,0,0.0,0,0.0,6
101502,4630,192.91666666666666,600,165.65913580410322,3827,159.45833333333334,456,142.83891175077233,0,0.0,0,0.0,0,0.0,0,0.0,24
101505,6177,1235.4,1882,617.4073209802423,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5
101506,15547,818.2631578947369,2400,473.8618929258308,8917,469.3157894736842,2396,630.6563646649399,2653,139.6315789473684,800,220.30262280334995,24879,1309.421052631579,24879,5707.634042965706,19
101507,2048,512.0,802,268.98451008685737,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4
101508,24475,611.875,1891,328.3298987845874,2603,65.075,373,125.27597995564098,69,1.725,69,10.909857927580909,0,0.0,0,0.0,40
101510,13147,486.9259259259259,2333,590.5103350835241,1565,57.96296296296296,373,130.10335580177474,0,0.0,0,0.0,0,0.0,0,0.0,27
101511,243,60.75,79,19.032866310674283,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4
101512,376,53.714285714285715,82,23.612950441895833,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7
101513,2906,726.5,800,103.53260356042439,304,76.0,304,152.0,0,0.0,0,0.0,0,0.0,0,0.0,4
101514,8356,522.25,2400,541.1774200758935,179,11.1875,179,44.75,0,0.0,0,0.0,0,0.0,0,0.0,16
101515,9126,304.2,1200,344.63958185227415,804,26.8,804,146.7896454113845,0,0.0,0,0.0,0,0.0,0,0.0,30
101518,31476,953.8181818181819,2192,302.13629525280624,3452,104.60606060606061,423,162.44574851968645,320,9.696969696969697,270,47.131123506981055,0,0.0,0,0.0,33
101519,3493,873.25,1200,336.7277584835164,37,9.25,37,18.5,0,0.0,0,0.0,0,0.0,0,0.0,4
101520,9876,365.77777777777777,902,280.353119823682,3756,139.11111111111111,1207,265.18953067473683,0,0.0,0,0.0,0,0.0,0,0.0,27
101522,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12
101525,6,1.5,6,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4
101527,1375,137.5,316,89.49270609633191,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10
101528,3737,747.4,800,117.61717561648895,1600,320.0,400,178.88543819998318,2967,593.4,800,346.72438622052533,930,186.0,633,264.76121317141605,5
101530,528,40.61538461538461,528,146.4408518034605,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13
101533,4218,703.0,2866,1063.2597048698874,335,55.833333333333336,132,61.20266878712616,154,25.666666666666668,126,50.41296129634388,0,0.0,0,0.0,6
101534,15021,441.79411764705884,1324,227.61860436980643,200,5.882352941176471,200,34.29971702850177,38,1.1176470588235294,38,6.516946235415336,0,0.0,0,0.0,34
101535,2461,136.72222222222223,466,95.88032096166772,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18
101536,6082,276.45454545454544,1278,246.87161253087214,920,41.81818181818182,199,66.99227842046699,0,0.0,0,0.0,0,0.0,0,0.0,22
101538,16939,470.52777777777777,1600,461.0032219355095,3679,102.19444444444444,800,189.0159206362476,4818,133.83333333333334,1600,351.0992940547079,17492,485.8888888888889,14236,2380.533586977961,36
101539,5774,824.8571428571429,1600,351.49226097285487,1298,185.42857142857142,800,307.9279445708347,1840,262.85714285714283,1600,596.3699714582743,762,108.85714285714286,762,288.00892843303114,7
101540,10562,301.77142857142854,983,245.1583024849677,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35
101541,1608,402.0,800,289.80108120341214,308,77.0,200,96.51942809610922,194,48.5,194,96.99999999999999,0,0.0,0,0.0,4
101543,22,5.5,21,10.344080432788601,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4
101544,2262,377.0,1600,634.7805920158555,800,133.33333333333334,800,326.5986323710904,414,69.0,414,169.01479225203929,0,0.0,0,0.0,6
101545,9559,367.65384615384613,1002,310.31144900666396,1185,45.57692307692308,400,116.67464954373699,205,7.884615384615385,121,28.341244747649217,0,0.0,0,0.0,26
101546,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22
101547,28813,778.7297297297297,2400,529.1482489523795,4584,123.89189189189189,1200,236.69445655901148,525,14.18918918918919,304,53.9288820978548,0,0.0,0,0.0,37
101550,7551,397.42105263157896,1089,251.71022046734473,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19
101551,1600,37.2093023255814,761,121.10455108029097,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,43
101552,16145,538.1666666666666,1600,468.14594565881015,1366,45.53333333333333,800,161.81358651735394,321,10.7,310,56.56436675334478,0,0.0,0,0.0,30
101554,9682,268.94444444444446,3095,508.31845723744283,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36
101556,1401,280.2,531,188.46670793538044,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5
101557,9275,515.2777777777778,1426,287.258196126464,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18
101562,233,7.766666666666667,227,41.421036911822654,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30
101564,12272,438.2857142857143,1191,275.3393673192542,968,34.57142857142857,400,103.44167387557056,524,18.714285714285715,524,99.02669192841753,0,0.0,0,0.0,28
101565,14140,382.1621621621622,1600,372.3792506387893,2000,54.054054054054056,800,192.34603452371198,2616,70.70270270270271,1600,291.6284608181429,2025,54.729729729729726,1663,278.17786562723666,37
101566,25471,606.452380952381,1165,217.3493537592386,217,5.166666666666667,97,18.765454335633983,0,0.0,0,0.0,0,0.0,0,0.0,42
101568,5193,305.47058823529414,800,159.73380890056544,30,1.7647058823529411,30,7.276068751089989,0,0.0,0,0.0,0,0.0,0,0.0,17
101569,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38
101571,17700,842.8571428571429,1200,174.8468717805056,14159,674.2380952380952,3199,719.5964775318113,13200,628.5714285714286,800,324.25739335111103,16491,785.2857142857143,2519,705.5559611297423,21
101574,3800,760.0,1000,219.08902300206645,1779,355.8,500,160.6804281796635,2713,542.6,923,408.60347526666976,463,92.6,463,207.05989471648053,5
101575,8087,252.71875,1493,312.8014143164751,25,0.78125,25,4.419417382415921,0,0.0,0,0.0,0,0.0,0,0.0,32
101577,8551,208.5609756097561,676,170.36358894735807,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,41
101579,1274,318.5,800,368.07019258107096,400,100.0,400,200.0,800,200.0,800,400.0,292,73.0,292,146.0,4
101580,17568,418.2857142857143,1420,403.66288069917374,151,3.5952380952380953,151,23.299805844275877,0,0.0,0,0.0,0,0.0,0,0.0,42
101581,3287,821.75,1000,130.2264054125225,493,123.25,372,174.91593218838966,0,0.0,0,0.0,0,0.0,0,0.0,4
101582,10225,464.77272727272725,1048,235.3200316930484,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22
101583,16202,395.1707317073171,1200,363.26250167330954,1160,28.29268292682927,368,90.01923236243438,0,0.0,0,0.0,0,0.0,0,0.0,41
101584,19003,760.12,2400,704.9658573292753,4030,161.2,1194,320.91639617403996,1652,66.08,696,171.69132185407625,0,0.0,0,0.0,25
101585,10559,754.2142857142857,2400,526.0953669866662,2257,161.21428571428572,400,190.14252895836142,766,54.714285714285715,574,153.9082786654384,0,0.0,0,0.0,14
101586,2066,45.91111111111111,174,55.35538990847406,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,45
101587,27674,709.5897435897435,1600,310.5125404662018,3066,78.61538461538461,400,140.54005149022285,1133,29.05128205128205,365,89.2695352991356,0,0.0,0,0.0,39
101590,8950,596.6666666666666,3142,825.0236937434556,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15
101591,20668,543.8947368421053,1149,378.2670149063292,4540,119.47368421052632,400,176.06475111747878,4543,119.55263157894737,800,244.88449537275466,1038,27.31578947368421,771,131.24932025834954,38
101592,10046,528.7368421052631,800,169.20495202408733,533,28.05263157894737,319,79.33016358108162,0,0.0,0,0.0,0,0.0,0,0.0,19
101593,11156,464.8333333333333,1991,438.5446947294681,5605,233.54166666666666,903,243.49751881008288,0,0.0,0,0.0,0,0.0,0,0.0,24
101594,11478,279.9512195121951,582,141.72225499538038,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,41
101595,14967,356.35714285714283,712,107.06228445448583,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,42
101596,12329,4109.666666666667,7171,2755.7803492537887,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3
101597,60,3.3333333333333335,60,14.142135623730951,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18
101598,20620,557.2972972972973,826,207.2152483751115,542,14.64864864864865,194,44.374802795315304,0,0.0,0,0.0,0,0.0,0,0.0,37
101599,6,1.0,6,2.449489742783178,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6
101601,3400,850.0,1600,574.4562646538029,1700,425.0,800,287.22813232690146,2761,690.25,1600,683.6921212553693,1353,338.25,1072,506.7848820423382,4
101603,198,49.5,103,52.968544124477,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4
101604,20161,720.0357142857143,1200,435.33975511197275,10701,382.17857142857144,1258,343.2962281536898,7068,252.42857142857142,800,335.0614568913886,2022,72.21428571428571,984,223.31000825838456,28
101605,7985,443.6111111111111,875,288.3070542257679,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18
101606,8293,276.43333333333334,1620,298.85755842856815,5350,178.33333333333334,939,185.02475758541132,0,0.0,0,0.0,0,0.0,0,0.0,30
101607,11844,320.1081081081081,953,191.34215772098244,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37
101608,7959,418.89473684210526,843,217.04297954727824,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19
101612,3250,191.1764705882353,200,36.38034375544995,3278,192.8235294117647,683,155.52260096772014,0,0.0,0,0.0,0,0.0,0,0.0,17
101613,21161,529.025,1135,167.98465856387156,357,8.925,240,41.7878570879149,0,0.0,0,0.0,0,0.0,0,0.0,40
101614,8503,170.06,1092,295.7031336751542,386,7.72,386,54.58864350760147,0,0.0,0,0.0,0,0.0,0,0.0,50
101615,3598,119.93333333333334,2609,502.9513538781023,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30
101616,315,78.75,178,76.56533158029161,1062,265.5,1062,531.0,0,0.0,0,0.0,0,0.0,0,0.0,4
101617,29085,745.7692307692307,1600,413.2752021505169,1943,49.82051282051282,250,85.05505084011358,219,5.615384615384615,219,35.06806568331409,0,0.0,0,0.0,39
101619,15492,344.26666666666665,1507,422.7636025444523,64,1.4222222222222223,64,9.540556703999101,0,0.0,0,0.0,0,0.0,0,0.0,45
101620,27641,691.025,1600,224.14240980188208,2788,69.7,800,155.94726261768344,47,1.175,37,6.020850523442766,0,0.0,0,0.0,40
101622,20290,614.8484848484849,2274,558.9469519335064,3429,103.9090909090909,600,175.97112043535077,1898,57.515151515151516,1200,218.50902744682557,584,17.696969696969695,584,101.66135107812754,33
101624,130,5.0,103,20.15738078223458,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26
101625,17685,535.9090909090909,2400,572.2457603401468,2010,60.90909090909091,1200,226.77582042023954,397,12.030303030303031,321,57.019999149686974,0,0.0,0,0.0,33
101627,600,200.0,200,0.0,449,149.66666666666666,217,64.25988899253821,0,0.0,0,0.0,0,0.0,0,0.0,3
101628,1242,414.0,1200,681.0198235000212,69,23.0,69,39.83716857408418,0,0.0,0,0.0,0,0.0,0,0.0,3
101631,30353,1046.655172413793,2400,694.0104608033178,4223,145.6206896551724,1200,321.91418707842706,1893,65.27586206896552,1600,300.1357902863926,16,0.5517241379310345,16,2.9711254108328293,29
101632,4405,314.64285714285717,800,344.4665010268347,800,57.142857142857146,400,145.2546078405126,1454,103.85714285714286,800,265.5484475985089,814,58.142857142857146,814,217.55065091671344,14
101633,13494,481.92857142857144,1002,280.8952524645848,36,1.2857142857142858,36,6.80336051416609,0,0.0,0,0.0,0,0.0,0,0.0,28
101638,438,15.642857142857142,113,26.36666566331545,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28
101641,1537,139.72727272727272,200,80.83698523459532,915,83.18181818181819,234,91.92368376193174,0,0.0,0,0.0,0,0.0,0,0.0,11
101643,21999,687.46875,1653,389.79456825813827,304,9.5,125,28.318465422246444,0,0.0,0,0.0,0,0.0,0,0.0,32
101644,33182,691.2916666666666,2400,717.0563632059786,54367,1132.6458333333333,7966,1877.224053887257,306,6.375,306,44.16729559300637,0,0.0,0,0.0,48
101646,17949,664.7777777777778,1709,567.6595901210603,9686,358.74074074074076,2902,668.4184889373396,800,29.62962962962963,800,153.96007178390022,755,27.962962962962962,755,145.29981774605582,27
101647,307,102.33333333333333,198,99.16820727094614,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3
101648,847,141.16666666666666,196,42.658723218899404,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6
101649,2378,396.3333333333333,649,158.03754828099133,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6
101650,2032,406.4,702,227.68025825705664,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5
101651,19630,633.2258064516129,1200,416.00790935409066,8709,280.93548387096774,1349,312.635457093814,10086,325.35483870967744,800,392.3275458412351,6077,196.03225806451613,1565,428.51639283081244,31
101653,10875,543.75,900,188.36718761084973,734,36.7,400,106.9092581289582,800,40.0,800,178.8854381999832,1040,52.0,1040,232.55106965997814,20
101654,3925,560.7142857142857,1200,433.23462245674466,1400,200.0,600,230.9401076758503,2626,375.14285714285717,1200,466.5388260268123,2186,312.2857142857143,1494,580.8197409081164,7
101655,4453,742.1666666666666,1200,448.0135786632663,10478,1746.3333333333333,5226,2557.9249141964015,800,133.33333333333334,800,326.59863237109045,4684,780.6666666666666,4684,1912.2349925327344,6
101656,7315,522.5,1779,395.9436148668724,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14
101657,214,71.33333333333333,157,79.47536305883311,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3
101658,2,0.3333333333333333,2,0.816496580927726,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6
101660,10411,347.03333333333336,1600,406.1251279350121,3192,106.4,800,190.68688904896536,839,27.966666666666665,600,113.6432662062429,719,23.966666666666665,719,131.2708396154048,30
101664,34931,812.3488372093024,4534,936.5088127549377,917,21.325581395348838,428,82.16120070592717,0,0.0,0,0.0,0,0.0,0,0.0,43
101666,1653,551.0,859,369.70799288086806,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3
101668,36970,1369.2592592592594,3600,749.7849226274361,50536,1871.7037037037037,7084,2289.343604529722,8000,296.2962962962963,1600,503.43549084991366,34782,1288.2222222222222,8034,2240.7783903973627,27
101669,26207,655.175,1200,296.139510392289,452,11.3,187,36.5556828512059,0,0.0,0,0.0,0,0.0,0,0.0,40
101670,9363,312.1,807,148.38634336269536,4918,163.93333333333334,742,226.8306269738135,0,0.0,0,0.0,0,0.0,0,0.0,30
101671,3919,391.9,575,105.77276482052353,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10
101672,4603,255.72222222222223,1110,340.49251620963895,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18
101673,1006,335.3333333333333,429,82.23340764758161,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3
101674,6745,613.1818181818181,800,266.1739349304579,935,85.0,225,87.73596753897458,0,0.0,0,0.0,0,0.0,0,0.0,11
101675,1825,91.25,394,101.5438069841884,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20
101676,18668,643.7241379310345,2394,522.1305868781243,2314,79.79310344827586,597,167.494643690551,903,31.137931034482758,721,134.87341264468563,0,0.0,0,0.0,29
101678,3766,99.10526315789474,810,187.63935930592945,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38
101679,20642,516.05,1350,265.53989028643764,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,40
101681,13860,407.6470588235294,2400,538.460312392093,1285,37.794117647058826,760,142.2668809628398,0,0.0,0,0.0,0,0.0,0,0.0,34
101682,1536,256.0,630,253.63517106268998,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6
101684,9513,528.5,932,312.66920125232144,1523,84.61111111111111,400,158.09421572515433,389,21.61111111111111,198,62.9090275845525,0,0.0,0,0.0,18
101685,600,150.0,600,300.0,730,182.5,730,365.0,0,0.0,0,0.0,0,0.0,0,0.0,4
101686,25142,838.0666666666667,3200,658.3201156828217,427,14.233333333333333,354,65.53950287255472,0,0.0,0,0.0,0,0.0,0,0.0,30
101687,21800,454.1666666666667,1600,325.95864072147697,520,10.833333333333334,199,39.24030349576461,0,0.0,0,0.0,0,0.0,0,0.0,48
101689,5242,169.09677419354838,1200,262.14237287381445,2365,76.29032258064517,2365,424.76653929332264,0,0.0,0,0.0,0,0.0,0,0.0,31
101691,3772,342.90909090909093,779,161.1554867483292,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11
101692,15907,338.4468085106383,1491,298.05717342633665,355,7.553191489361702,305,44.63465631032455,0,0.0,0,0.0,0,0.0,0,0.0,47
101694,25362,818.1290322580645,1041,142.113509077658,751,24.225806451612904,400,75.10113611098896,272,8.774193548387096,272,48.852642151282765,0,0.0,0,0.0,31
101696,15523,352.79545454545456,918,304.2883103124598,4028,91.54545454545455,2079,356.00512503140425,800,18.181818181818183,800,120.60453783110542,321,7.295454545454546,321,48.39257080473106,44
101698,4699,127.0,800,221.74409675218968,324,8.756756756756756,127,30.45069366606851,0,0.0,0,0.0,0,0.0,0,0.0,37
101699,424,47.111111111111114,297,99.74523101938814,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9
101700,12926,307.76190476190476,1200,464.97263541426645,10677,254.21428571428572,4021,872.4369439990236,0,0.0,0,0.0,0,0.0,0,0.0,42
101701,331,110.33333333333333,153,58.22656896411924,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3
101702,276,25.09090909090909,114,38.51091934881468,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11
101704,23362,730.0625,1600,315.2516595847954,170,5.3125,145,25.812521967498267,0,0.0,0,0.0,0,0.0,0,0.0,32
101705,6,1.0,4,1.5491933384829668,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6
101707,4507,375.5833333333333,800,189.04230326633885,400,33.333333333333336,400,115.47005383792515,485,40.416666666666664,485,140.00744027848424,0,0.0,0,0.0,12
101708,7760,646.6666666666666,1600,393.0538555126172,938,78.16666666666667,400,117.4198630659406,411,34.25,411,118.64548031846809,0,0.0,0,0.0,12
101709,7520,752.0,1600,382.38636656310507,2793,279.3,800,258.06977953861843,4800,480.0,1600,559.3647190240808,5566,556.6,2064,711.2597900126851,10
101710,11361,315.5833333333333,827,148.00238897685784,4029,111.91666666666667,613,148.16523112486857,0,0.0,0,0.0,0,0.0,0,0.0,36
101711,5849,449.9230769230769,1046,305.196510885053,438,33.69230769230769,303,89.10516690535275,0,0.0,0,0.0,0,0.0,0,0.0,13
101712,6841,263.11538461538464,800,160.93485065033664,102,3.923076923076923,102,20.003845784094768,0,0.0,0,0.0,0,0.0,0,0.0,26
101713,32413,852.9736842105264,2400,423.39806117610095,4406,115.94736842105263,484,180.68936272979226,2762,72.6842105263158,800,203.28732232884113,581,15.289473684210526,419,72.20874690399519,38
101716,11114,277.85,649,141.6303513031596,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,40
101718,16930,806.1904761904761,2429,705.4615240427801,418,19.904761904761905,402,87.61843685087332,0,0.0,0,0.0,0,0.0,0,0.0,21
101720,18200,505.55555555555554,1600,433.5530578467346,13424,372.8888888888889,1127,196.1407334073861,525,14.583333333333334,397,68.93822286241917,0,0.0,0,0.0,36
101722,21695,638.0882352941177,1600,346.5614089312712,260,7.647058823529412,159,29.425697234798207,0,0.0,0,0.0,0,0.0,0,0.0,34
101723,26246,1009.4615384615385,2529,545.0713150235833,1654,63.61538461538461,432,113.05505806396349,0,0.0,0,0.0,0,0.0,0,0.0,26
101726,10455,298.7142857142857,800,142.84886530640603,400,11.428571428571429,400,67.6123403782813,156,4.457142857142857,156,26.36881274752972,0,0.0,0,0.0,35
101727,8136,239.2941176470588,566,210.90160414519386,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34
101728,34,1.8888888888888888,29,6.8675613352055676,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18
101729,13321,740.0555555555555,1600,275.0962339046043,4509,250.5,400,140.4820482565404,471,26.166666666666668,301,76.66830774032192,0,0.0,0,0.0,18
101730,6274,448.14285714285717,1089,361.24652931904404,268,19.142857142857142,198,54.75379458976357,0,0.0,0,0.0,0,0.0,0,0.0,14
